# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP),,,,
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP),,,
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and http://www.emc.ncep.noaa.gov/GFS/doc.php,,,
# Site latitude (positive means North);0.329,,,,
# Site longitude (positive means East);32.499,,,,
# Elevation (m);1224,,,,
# Date beginning;2005-01-01,,,,
# Date end;2005-12-31,,,,
# Meteo Data;MERRA-2 data from 2005-01-01 to 2005-12-31 / no GFS data for this period,,,,
# Time reference (hour);UT,,,,
# Summarization (period of integration);Hour (h),,,,
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization,,,,
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM),,,
# Calibration;None,,,,
# Minimum Sun Elevation;12,,,,
,,,,
# Columns:,,,,
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data),,,,
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear,,,,
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial),,,,
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground,,,,
# Relative humidity (%);Relative humidity at 2 m above ground,,,,
# Pressure (hPa);Pressure at ground level,,,,
# Wind speed (m/s);Wind speed at 10 m above ground,,,,
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...),,,
# Rainfall (kg/m2);Rainfall (= rain depth in mm),,,,
# Snowfall (kg/m2);Snowfall,,,,
# Snow depth (m);Snow depth,,,,
,,,,
# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS),,,,
# Date;Time;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth,,,,
2005-01-09;13:00;683;697;1022;2;302.51;37.45;881.76;2.59;58.31;0.003205;0.000000;0.000000,,,,
2005-01-09;14:00;481;495;778;2;302.13;37.82;881.74;2.05;59.99;0.001148;0.000000;0.000000,,,,
2005-01-09;15:00;245;263;481;2;301.51;40.77;882.05;1.27;68.82;0.000323;0.000000;0.000000,,,,
2005-01-09;16:00;45;57;151;5;299.87;53.60;882.54;0.64;102.75;0.000048;0.000000;0.000000,,,,
2005-01-09;17:00;0;0;0;1;299.18;51.26;883.08;0.86;172.42;0.000054;0.000000;0.000000,,,,
2005-01-09;18:00;0;0;0;1;298.86;50.49;883.63;1.29;194.50;0.000055;0.000000;0.000000,,,,
2005-01-09;19:00;0;0;0;1;298.40;52.44;884.13;1.22;206.34;0.000368;0.000000;0.000000,,,,
2005-01-09;20:00;0;0;0;1;297.42;60.23;884.23;0.74;222.90;0.000661;0.000000;0.000000,,,,
2005-01-09;21:00;0;0;0;1;296.65;64.72;884.13;0.54;319.60;0.000862;0.000000;0.000000,,,,
2005-01-09;22:00;0;0;0;1;296.03;66.22;883.89;1.60;354.30;0.001089;0.000000;0.000000,,,,
2005-01-09;23:00;0;0;0;1;295.24;69.31;883.55;2.52;359.39;0.001584;0.000000;0.000000,,,,
2005-01-09;24:00;0;0;0;1;294.42;72.33;883.44;3.03;1.88;0.002884;0.000000;0.000000,,,,
2005-01-10;01:00;0;0;0;1;293.76;74.65;883.65;3.19;13.06;0.003785;0.000000;0.000000,,,,
2005-01-10;02:00;0;0;0;1;293.34;75.66;884.09;3.32;31.79;0.006424;0.000000;0.000000,,,,
2005-01-10;03:00;0;0;0;1;292.97;77.37;884.68;3.31;47.83;0.011674;0.000000;0.000000,,,,
2005-01-10;04:00;0;0;0;5;292.37;80.79;885.27;3.29;54.54;0.018435;0.000000;0.000000,,,,
2005-01-10;05:00;36;71;185;2;293.40;76.95;885.85;3.88;57.15;0.030435;0.000000;0.000000,,,,
2005-01-10;06:00;114;286;513;2;295.47;66.13;886.30;4.10;55.41;0.033340;0.000000;0.000000,,,,
2005-01-10;07:00;278;528;806;2;298.19;52.15;886.35;4.38;52.37;0.025023;0.000000;0.000000,,,,
2005-01-10;08:00;694;736;1044;2;300.05;45.31;886.01;4.50;45.57;0.014707;0.000000;0.000000,,,,
2005-01-10;09:00;871;885;1211;2;301.40;40.39;885.41;4.54;40.84;0.004896;0.000000;0.000000,,,,
2005-01-10;10:00;954;963;1294;2;302.48;36.18;884.55;4.54;43.63;0.000576;0.000000;0.000000,,,,
2005-01-10;11:00;928;964;1290;2;303.22;33.19;883.57;4.37;49.54;0.000009;0.000000;0.000000,,,,
2005-01-10;12:00;811;886;1197;2;303.62;31.27;882.66;4.04;56.23;0.000001;0.000000;0.000000,,,,
2005-01-10;13:00;695;738;1023;2;303.61;30.20;881.99;3.64;64.92;0.000000;0.000000;0.000000,,,,
2005-01-10;14:00;498;532;779;5;303.24;30.29;881.77;3.19;76.26;0.000000;0.000000;0.000000,,,,
2005-01-10;15:00;273;291;481;2;302.33;33.91;881.95;2.47;93.99;0.000000;0.000000;0.000000,,,,
2005-01-10;16:00;53;66;151;5;299.67;50.20;882.31;2.20;127.72;0.000000;0.000000;0.000000,,,,
2005-01-10;17:00;0;0;0;1;297.49;56.15;882.83;2.87;156.48;0.000000;0.000000;0.000000,,,,
2005-01-10;18:00;0;0;0;1;296.27;61.58;883.53;3.32;169.69;0.000000;0.000000;0.000000,,,,
2005-01-10;19:00;0;0;0;1;295.40;66.55;884.07;3.45;178.16;0.000000;0.000000;0.000000,,,,
2005-01-10;20:00;0;0;0;1;294.92;69.65;884.30;3.35;186.22;0.000000;0.000000;0.000000,,,,
2005-01-10;21:00;0;0;0;1;294.66;71.36;884.39;3.10;194.12;0.000000;0.000000;0.000000,,,,
2005-01-10;22:00;0;0;0;1;294.82;70.27;884.30;2.60;201.63;0.000000;0.000000;0.000000,,,,
2005-01-10;23:00;0;0;0;1;295.23;67.82;884.13;1.87;209.89;0.000030;0.000000;0.000000,,,,
2005-01-10;24:00;0;0;0;1;295.54;65.89;884.03;1.07;224.83;0.000457;0.000000;0.000000,,,,
2005-01-11;01:00;0;0;0;1;295.27;66.75;884.16;0.49;274.66;0.002701;0.000000;0.000000,,,,
2005-01-11;02:00;0;0;0;1;294.59;69.67;884.47;0.66;344.56;0.006411;0.000000;0.000000,,,,
2005-01-11;03:00;0;0;0;1;293.86;73.18;884.86;1.02;12.52;0.014492;0.000000;0.000000,,,,
2005-01-11;04:00;0;0;0;5;293.31;76.23;885.23;1.33;33.57;0.016917;0.000000;0.000000,,,,
2005-01-11;05:00;22;71;179;2;293.88;77.98;885.68;1.49;49.31;0.023610;0.000000;0.000000,,,,
2005-01-11;06:00;141;287;508;2;295.79;69.73;886.05;1.91;70.56;0.034183;0.000000;0.000000,,,,
2005-01-11;07:00;260;529;802;2;298.19;58.13;885.89;2.67;87.13;0.039911;0.000000;0.000000,,,,
2005-01-11;08:00;297;737;1042;2;299.80;52.27;885.31;2.85;92.00;0.054841;0.000000;0.000000,,,,
2005-01-11;09:00;769;886;1210;2;300.92;48.95;884.51;2.87;94.94;0.066266;0.000000;0.000000,,,,
2005-01-11;10:00;947;964;1295;2;301.54;47.18;883.72;2.77;99.57;0.073768;0.000000;0.000000,,,,
2005-01-11;11:00;955;964;1292;2;301.89;46.06;882.82;2.56;107.26;0.080702;0.000000;0.000000,,,,
2005-01-11;12:00;870;886;1201;2;301.94;45.76;881.99;2.36;119.02;0.070923;0.000000;0.000000,,,,
2005-01-11;13:00;729;736;1028;2;301.84;45.93;881.53;2.25;133.58;0.069774;0.000000;0.000000,,,,
2005-01-11;14:00;517;527;784;2;301.35;47.35;881.54;2.24;148.51;0.028545;0.000000;0.000000,,,,
2005-01-11;15:00;265;284;487;2;300.57;50.46;881.86;2.32;163.21;0.004598;0.000000;0.000000,,,,
2005-01-11;16:00;51;64;157;5;298.54;64.07;882.28;2.21;177.97;0.001120;0.000000;0.000000,,,,
2005-01-11;17:00;0;0;0;1;296.55;71.56;882.90;2.72;187.61;0.000364;0.000000;0.000000,,,,
2005-01-11;18:00;0;0;0;1;296.04;72.69;883.64;3.01;194.61;0.000133;0.000000;0.000000,,,,
2005-01-11;19:00;0;0;0;1;295.66;74.12;884.26;3.13;200.94;0.000045;0.000000;0.000000,,,,
2005-01-11;20:00;0;0;0;1;295.25;75.83;884.46;3.09;206.63;0.000023;0.000000;0.000000,,,,
2005-01-11;21:00;0;0;0;1;294.88;77.24;884.40;2.98;211.91;0.000606;0.000000;0.000000,,,,
2005-01-11;22:00;0;0;0;1;294.51;78.64;884.15;2.84;217.66;0.009191;0.000000;0.000000,,,,
2005-01-11;23:00;0;0;0;1;294.66;79.03;883.86;2.45;224.55;0.044356;0.000000;0.000000,,,,
2005-01-11;24:00;0;0;0;1;294.83;79.49;883.84;1.78;236.46;0.138888;0.000000;0.000000,,,,
2005-01-12;01:00;0;0;0;1;294.68;80.47;884.22;1.20;261.15;0.263558;0.000000;0.000000,,,,
2005-01-12;02:00;0;0;0;1;294.32;81.83;884.85;1.13;288.35;0.337666;0.000000;0.000000,,,,
2005-01-12;03:00;0;0;0;1;293.89;83.72;885.47;1.36;300.42;0.267081;0.000000;0.000000,,,,
2005-01-12;04:00;0;0;0;5;293.53;85.14;885.92;1.63;305.22;0.161298;0.000000;0.000000,,,,
2005-01-12;05:00;22;76;179;2;294.15;81.51;886.30;1.94;311.33;0.069938;0.000000;0.000000,,,,
2005-01-12;06:00;97;302;509;2;295.84;68.15;886.53;2.49;332.19;0.025370;0.000000;0.000000,,,,
2005-01-12;07:00;416;544;803;2;297.91;56.19;886.45;3.25;357.76;0.022948;0.000000;0.000000,,,,
2005-01-12;08:00;413;750;1043;2;299.55;51.11;886.11;3.73;13.41;0.066203;0.000000;0.000000,,,,
2005-01-12;09:00;511;895;1211;2;300.63;48.95;885.58;4.22;22.96;0.090838;0.000000;0.000000,,,,
2005-01-12;10:00;925;970;1296;2;301.15;47.84;884.92;4.67;28.48;0.114958;0.000000;0.000000,,,,
2005-01-12;11:00;961;968;1293;2;301.44;46.95;884.05;4.81;30.30;0.124255;0.000000;0.000000,,,,
2005-01-12;12:00;877;888;1202;2;301.62;45.99;883.18;4.50;28.80;0.091086;0.000000;0.000000,,,,
2005-01-12;13:00;731;738;1029;2;301.50;45.59;882.56;3.82;25.56;0.055005;0.000000;0.000000,,,,
2005-01-12;14:00;518;531;785;2;301.32;45.47;882.52;3.10;19.26;0.037283;0.000000;0.000000,,,,
2005-01-12;15:00;267;289;488;2;300.73;47.67;882.86;2.37;11.33;0.012058;0.000000;0.000000,,,,
2005-01-12;16:00;50;66;157;5;299.09;60.38;883.27;1.51;355.92;0.002924;0.000000;0.000000,,,,
2005-01-12;17:00;0;0;0;1;297.93;60.84;883.73;1.58;329.23;0.000917;0.000000;0.000000,,,,
2005-01-12;18:00;0;0;0;1;297.13;62.07;884.34;1.80;312.08;0.000569;0.000000;0.000000,,,,
2005-01-12;19:00;0;0;0;1;296.33;64.02;884.88;2.12;305.59;0.000092;0.000000;0.000000,,,,
2005-01-12;20:00;0;0;0;1;295.64;65.55;885.06;2.38;305.12;0.000056;0.000000;0.000000,,,,
2005-01-12;21:00;0;0;0;1;295.22;66.66;885.00;2.41;308.37;0.000234;0.000000;0.000000,,,,
2005-01-12;22:00;0;0;0;1;295.12;67.86;884.73;2.17;319.78;0.003723;0.000000;0.000000,,,,
2005-01-12;23:00;0;0;0;1;295.05;69.62;884.30;1.93;344.40;0.008343;0.000000;0.000000,,,,
2005-01-12;24:00;0;0;0;1;294.73;72.33;883.96;2.09;9.77;0.008575;0.000000;0.000000,,,,
2005-01-13;01:00;0;0;0;1;294.35;74.19;883.89;2.34;18.28;0.006516;0.000000;0.000000,,,,
2005-01-13;02:00;0;0;0;1;293.98;76.21;884.13;2.44;16.46;0.004138;0.000000;0.000000,,,,
2005-01-13;03:00;0;0;0;1;293.64;78.43;884.57;2.42;11.85;0.006533;0.000000;0.000000,,,,
2005-01-13;04:00;0;0;0;5;293.45;80.32;885.09;2.34;9.15;0.019785;0.000000;0.000000,,,,
2005-01-13;05:00;28;67;180;5;294.18;80.17;885.77;2.19;9.39;0.049756;0.000000;0.000000,,,,
2005-01-13;06:00;113;280;509;5;295.27;75.69;886.40;2.22;22.57;0.091957;0.000000;0.000000,,,,
2005-01-13;07:00;270;521;804;2;296.57;68.41;886.61;2.56;45.01;0.073791;0.000000;0.000000,,,,
2005-01-13;08:00;673;729;1044;2;297.88;61.50;886.36;3.03;57.27;0.079697;0.000000;0.000000,,,,
2005-01-13;09:00;804;878;1212;2;299.66;54.63;885.80;3.26;59.38;0.096056;0.000000;0.000000,,,,
2005-01-13;10:00;915;955;1298;2;300.89;49.72;885.01;3.19;62.08;0.083612;0.000000;0.000000,,,,
2005-01-13;11:00;900;954;1295;2;301.54;46.46;884.05;2.81;68.18;0.056561;0.000000;0.000000,,,,
2005-01-13;12:00;677;874;1203;2;301.85;44.38;883.13;2.17;76.74;0.032335;0.000000;0.000000,,,,
2005-01-13;13:00;655;724;1030;2;301.89;43.27;882.56;1.54;90.63;0.019142;0.000000;0.000000,,,,
2005-01-13;14:00;444;515;786;2;301.66;43.17;882.43;1.08;115.30;0.005729;0.000000;0.000000,,,,
2005-01-13;15:00;254;273;488;2;301.05;45.38;882.65;0.95;155.13;0.000726;0.000000;0.000000,,,,
2005-01-13;16:00;48;61;157;2;299.34;56.92;883.00;1.34;187.73;0.000229;0.000000;0.000000,,,,
2005-01-13;17:00;0;0;0;1;297.22;66.12;883.44;2.28;198.79;0.000456;0.000000;0.000000,,,,
2005-01-13;18:00;0;0;0;1;296.10;71.20;884.04;2.80;202.87;0.001679;0.000000;0.000000,,,,
2005-01-13;19:00;0;0;0;1;295.60;73.77;884.56;3.01;205.43;0.004053;0.000000;0.000000,,,,
2005-01-13;20:00;0;0;0;1;295.41;75.84;884.70;3.02;207.83;0.025797;0.000000;0.000000,,,,
2005-01-13;21:00;0;0;0;1;295.36;77.91;884.60;2.84;210.14;0.087209;0.000000;0.000000,,,,
2005-01-13;22:00;0;0;0;1;295.32;79.91;884.40;2.46;214.02;0.208454;0.000000;0.000000,,,,
2005-01-13;23:00;0;0;0;1;295.19;81.62;884.04;2.00;223.12;0.400476;0.000000;0.000000,,,,
2005-01-13;24:00;0;0;0;1;294.96;82.61;883.77;1.56;240.80;0.599007;0.000000;0.000000,,,,
2005-01-14;01:00;0;0;0;1;294.59;83.56;883.76;1.48;264.44;0.708731;0.000000;0.000000,,,,
2005-01-14;02:00;0;0;0;1;294.20;84.37;884.06;1.83;281.18;0.693545;0.000000;0.000000,,,,
2005-01-14;03:00;0;0;0;1;293.80;85.05;884.40;2.45;288.51;0.549014;0.000000;0.000000,,,,
2005-01-14;04:00;0;0;0;5;293.24;86.50;884.67;2.94;291.94;0.456881;0.000000;0.000000,,,,
2005-01-14;05:00;19;67;174;2;293.35;84.50;884.92;3.95;293.15;0.734243;0.000000;0.000000,,,,
2005-01-14;06:00;82;282;504;2;294.26;79.54;885.25;4.51;302.62;1.841717;0.000000;0.000000,,,,
2005-01-14;07:00;140;524;800;2;295.55;73.37;885.48;4.56;320.48;3.371337;0.000000;0.000000,,,,
2005-01-14;08:00;188;734;1041;2;296.81;68.07;885.47;3.89;341.68;4.624236;0.000000;0.000000,,,,
2005-01-14;09:00;291;884;1211;2;297.01;67.04;885.74;2.98;10.07;2.915047;0.000000;0.000000,,,,
2005-01-14;10:00;220;963;1299;2;296.85;67.33;885.16;2.42;23.31;1.557572;0.000000;0.000000,,,,
2005-01-14;11:00;264;964;1297;2;297.07;65.80;884.67;1.39;44.00;0.926852;0.000000;0.000000,,,,
2005-01-14;12:00;498;886;1207;2;297.22;63.79;884.04;0.53;69.80;0.532390;0.000000;0.000000,,,,
2005-01-14;13:00;670;736;1034;2;297.30;62.02;883.50;0.34;178.14;0.316288;0.000000;0.000000,,,,
2005-01-14;14:00;516;528;791;2;297.15;62.42;883.29;0.96;215.85;0.128735;0.000000;0.000000,,,,
2005-01-14;15:00;267;286;494;2;296.74;64.98;883.51;1.52;226.56;0.038217;0.000000;0.000000,,,,
2005-01-14;16:00;52;66;163;2;295.42;74.57;883.88;1.71;225.13;0.009952;0.000000;0.000000,,,,
2005-01-14;17:00;0;0;0;1;294.34;77.03;884.28;2.06;220.21;0.006562;0.000000;0.000000,,,,
2005-01-14;18:00;0;0;0;1;293.96;77.52;884.70;2.10;218.01;0.005151;0.000000;0.000000,,,,
2005-01-14;19:00;0;0;0;1;293.74;78.03;885.05;1.99;216.24;0.008990;0.000000;0.000000,,,,
2005-01-14;20:00;0;0;0;1;293.66;78.33;884.99;1.80;214.34;0.008070;0.000000;0.000000,,,,
2005-01-14;21:00;0;0;0;1;293.64;78.43;884.69;1.58;212.99;0.010946;0.000000;0.000000,,,,
2005-01-14;22:00;0;0;0;1;293.59;78.77;884.30;1.36;212.37;0.013618;0.000000;0.000000,,,,
2005-01-14;23:00;0;0;0;1;293.54;79.06;883.86;1.18;210.70;0.015327;0.000000;0.000000,,,,
2005-01-14;24:00;0;0;0;1;293.50;79.02;883.63;1.04;204.92;0.017429;0.000000;0.000000,,,,
2005-01-15;01:00;0;0;0;1;293.32;79.60;883.66;1.03;192.21;0.019830;0.000000;0.000000,,,,
2005-01-15;02:00;0;0;0;1;293.04;80.15;883.96;1.25;176.97;0.020945;0.000000;0.000000,,,,
2005-01-15;03:00;0;0;0;1;292.72;81.18;884.44;1.60;170.06;0.024061;0.000000;0.000000,,,,
2005-01-15;04:00;0;0;0;5;292.55;82.40;884.93;1.89;169.94;0.029725;0.000000;0.000000,,,,
2005-01-15;05:00;20;71;174;2;293.55;82.46;885.39;2.03;175.17;0.055967;0.000000;0.000000,,,,
2005-01-15;06:00;130;294;505;2;295.34;74.87;885.91;2.53;174.56;0.112874;0.000000;0.000000,,,,
2005-01-15;07:00;279;539;801;2;296.88;65.97;886.18;2.74;170.11;0.207607;0.000000;0.000000,,,,
2005-01-15;08:00;545;749;1043;2;297.99;61.15;886.02;2.87;171.42;0.290926;0.000000;0.000000,,,,
2005-01-15;09:00;790;901;1213;2;298.63;58.59;885.59;3.04;172.19;0.370089;0.000000;0.000000,,,,
2005-01-15;10:00;805;979;1300;2;299.06;56.41;885.00;3.22;172.20;0.331788;0.000000;0.000000,,,,
2005-01-15;11:00;805;979;1299;2;299.32;54.52;884.23;3.39;172.35;0.267915;0.000000;0.000000,,,,
2005-01-15;12:00;267;899;1208;2;299.42;53.35;883.42;3.57;171.33;0.194069;0.000000;0.000000,,,,
2005-01-15;13:00;238;749;1036;2;299.30;53.17;882.89;3.75;169.85;0.129691;0.000000;0.000000,,,,
2005-01-15;14:00;356;540;792;2;298.81;54.69;882.89;3.88;168.23;0.055169;0.000000;0.000000,,,,
2005-01-15;15:00;151;295;494;2;298.01;57.79;883.17;3.83;169.01;0.017412;0.000000;0.000000,,,,
2005-01-15;16:00;23;69;163;2;296.24;68.26;883.55;2.89;173.34;0.004761;0.000000;0.000000,,,,
2005-01-15;17:00;0;0;0;1;294.82;75.47;883.92;2.79;180.36;0.002724;0.000000;0.000000,,,,
2005-01-15;18:00;0;0;0;1;294.47;76.72;884.29;2.86;188.12;0.002671;0.000000;0.000000,,,,
2005-01-15;19:00;0;0;0;1;294.17;77.55;884.59;2.97;193.14;0.003580;0.000000;0.000000,,,,
2005-01-15;20:00;0;0;0;1;293.90;78.23;884.55;3.06;196.32;0.001719;0.000000;0.000000,,,,
2005-01-15;21:00;0;0;0;1;293.68;78.58;884.31;3.07;197.07;0.000640;0.000000;0.000000,,,,
2005-01-15;22:00;0;0;0;1;293.58;78.50;884.01;2.90;193.20;0.000587;0.000000;0.000000,,,,
2005-01-15;23:00;0;0;0;1;293.70;77.85;883.66;2.57;182.82;0.001922;0.000000;0.000000,,,,
2005-01-15;24:00;0;0;0;1;294.00;76.57;883.38;2.21;168.04;0.010638;0.000000;0.000000,,,,
2005-01-16;01:00;0;0;0;1;294.23;74.95;883.36;1.97;155.13;0.019374;0.000000;0.000000,,,,
2005-01-16;02:00;0;0;0;1;294.32;73.99;883.64;1.79;146.16;0.015195;0.000000;0.000000,,,,
2005-01-16;03:00;0;0;0;1;294.27;73.68;884.11;1.76;139.73;0.014248;0.000000;0.000000,,,,
2005-01-16;04:00;0;0;0;1;294.01;74.87;884.64;1.87;130.60;0.020283;0.000000;0.000000,,,,
2005-01-16;05:00;48;70;169;5;294.89;76.79;885.23;1.95;119.66;0.034825;0.000000;0.000000,,,,
2005-01-16;06:00;260;297;500;2;297.19;65.37;885.82;2.74;112.78;0.094661;0.000000;0.000000,,,,
2005-01-16;07:00;534;547;798;2;298.78;58.53;886.06;3.12;106.86;0.133353;0.000000;0.000000,,,,
2005-01-16;08:00;728;759;1040;2;299.85;54.41;885.90;3.20;101.51;0.133862;0.000000;0.000000,,,,
2005-01-16;09:00;868;913;1212;2;300.61;51.84;885.41;3.16;99.58;0.146962;0.000000;0.000000,,,,
2005-01-16;10:00;958;993;1301;2;301.12;49.68;884.76;2.99;100.11;0.127834;0.000000;0.000000,,,,
2005-01-16;11:00;928;996;1301;2;301.50;47.49;883.97;2.75;103.47;0.087751;0.000000;0.000000,,,,
2005-01-16;12:00;862;919;1212;2;301.74;45.76;883.15;2.51;109.92;0.059262;0.000000;0.000000,,,,
2005-01-16;13:00;668;771;1040;2;301.81;44.87;882.39;2.39;119.47;0.030569;0.000000;0.000000,,,,
2005-01-16;14:00;324;564;798;2;301.53;45.20;882.03;2.44;131.37;0.010582;0.000000;0.000000,,,,
2005-01-16;15:00;190;318;500;2;300.72;47.71;882.06;2.56;146.06;0.001325;0.000000;0.000000,,,,
2005-01-16;16:00;45;80;169;2;298.37;62.11;882.37;2.49;167.92;0.000256;0.000000;0.000000,,,,
2005-01-16;17:00;0;0;0;1;296.17;69.67;882.86;3.13;181.92;0.000079;0.000000;0.000000,,,,
2005-01-16;18:00;0;0;0;1;295.66;71.52;883.46;3.55;190.79;0.000198;0.000000;0.000000,,,,
2005-01-16;19:00;0;0;0;1;295.14;74.22;883.90;3.57;199.25;0.000041;0.000000;0.000000,,,,
2005-01-16;20:00;0;0;0;1;294.66;76.11;883.91;3.46;207.07;0.000003;0.000000;0.000000,,,,
2005-01-16;21:00;0;0;0;1;294.20;77.72;883.82;3.30;213.45;0.000000;0.000000;0.000000,,,,
2005-01-16;22:00;0;0;0;1;293.81;78.98;883.67;3.03;216.93;0.000001;0.000000;0.000000,,,,
2005-01-16;23:00;0;0;0;1;293.68;78.80;883.52;2.56;215.71;0.000017;0.000000;0.000000,,,,
2005-01-16;24:00;0;0;0;1;293.69;77.88;883.43;1.95;206.79;0.000328;0.000000;0.000000,,,,
2005-01-17;01:00;0;0;0;1;293.75;77.12;883.45;1.48;186.28;0.000384;0.000000;0.000000,,,,
2005-01-17;02:00;0;0;0;1;293.73;77.07;883.64;1.38;158.50;0.001688;0.000000;0.000000,,,,
2005-01-17;03:00;0;0;0;1;293.50;78.23;883.95;1.59;136.11;0.001836;0.000000;0.000000,,,,
2005-01-17;04:00;0;0;0;1;293.15;79.87;884.32;1.97;118.70;0.002321;0.000000;0.000000,,,,
2005-01-17;05:00;59;87;169;5;294.64;76.08;884.81;2.38;106.58;0.003579;0.000000;0.000000,,,,
2005-01-17;06:00;250;335;501;2;297.27;61.11;885.31;3.98;99.37;0.004551;0.000000;0.000000,,,,
2005-01-17;07:00;561;585;799;2;299.14;51.60;885.47;4.81;98.81;0.008537;0.000000;0.000000,,,,
2005-01-17;08:00;783;795;1042;2;300.67;45.94;885.31;4.76;101.53;0.007095;0.000000;0.000000,,,,
2005-01-17;09:00;931;945;1213;2;301.94;42.13;884.92;4.56;107.14;0.005492;0.000000;0.000000,,,,
2005-01-17;10:00;1018;1023;1302;2;302.88;39.68;884.37;4.37;114.94;0.005383;0.000000;0.000000,,,,
2005-01-17;11:00;1017;1023;1302;2;303.37;38.48;883.58;4.27;123.99;0.002364;0.000000;0.000000,,,,
2005-01-17;12:00;928;944;1213;2;303.40;38.34;882.71;4.20;133.04;0.002477;0.000000;0.000000,,,,
2005-01-17;13:00;784;794;1042;2;303.00;39.24;882.17;4.09;141.59;0.001734;0.000000;0.000000,,,,
2005-01-17;14:00;542;585;799;2;302.23;41.17;882.07;3.95;149.89;0.000930;0.000000;0.000000,,,,
2005-01-17;15:00;301;335;501;2;300.97;45.43;882.32;3.71;160.52;0.000790;0.000000;0.000000,,,,
2005-01-17;16:00;66;88;169;2;298.65;57.71;882.82;3.03;176.80;0.000403;0.000000;0.000000,,,,
2005-01-17;17:00;0;0;0;1;296.74;66.94;883.52;3.24;192.81;0.000370;0.000000;0.000000,,,,
2005-01-17;18:00;0;0;0;1;296.03;71.43;884.21;3.27;208.62;0.000406;0.000000;0.000000,,,,
2005-01-17;19:00;0;0;0;1;295.46;75.14;884.64;3.32;222.81;0.000246;0.000000;0.000000,,,,
2005-01-17;20:00;0;0;0;1;294.97;78.34;884.63;3.36;232.92;0.000315;0.000000;0.000000,,,,
2005-01-17;21:00;0;0;0;1;294.49;81.17;884.48;3.27;239.75;0.000824;0.000000;0.000000,,,,
2005-01-17;22:00;0;0;0;1;294.26;82.78;884.27;3.07;244.00;0.002274;0.000000;0.000000,,,,
2005-01-17;23:00;0;0;0;1;294.16;83.42;884.07;2.68;245.96;0.014344;0.000000;0.000000,,,,
2005-01-17;24:00;0;0;0;1;294.02;83.97;884.03;2.29;243.85;0.023843;0.000000;0.000000,,,,
2005-01-18;01:00;0;0;0;1;293.85;84.19;884.21;2.07;235.83;0.058999;0.000000;0.000000,,,,
2005-01-18;02:00;0;0;0;1;293.64;84.77;884.55;2.00;223.89;0.087807;0.000000;0.000000,,,,
2005-01-18;03:00;0;0;0;1;293.42;85.44;884.99;2.00;211.12;0.105033;0.000000;0.000000,,,,
2005-01-18;04:00;0;0;0;1;293.28;86.04;885.40;1.99;195.76;0.110274;0.000000;0.000000,,,,
2005-01-18;05:00;60;80;169;5;294.78;81.12;885.90;2.03;178.03;0.135616;0.000000;0.000000,,,,
2005-01-18;06:00;291;320;502;2;297.38;67.67;886.44;2.58;157.12;0.174899;0.000000;0.000000,,,,
2005-01-18;07:00;556;572;800;2;299.23;59.29;886.56;2.91;148.85;0.148489;0.000000;0.000000,,,,
2005-01-18;08:00;768;784;1043;2;300.42;54.60;886.37;2.80;151.13;0.144214;0.000000;0.000000,,,,
2005-01-18;09:00;918;936;1215;2;301.25;51.29;885.94;2.64;156.39;0.136782;0.000000;0.000000,,,,
2005-01-18;10:00;978;1016;1304;2;301.73;48.73;885.29;2.58;164.73;0.150808;0.000000;0.000000,,,,
2005-01-18;11:00;947;1017;1304;2;301.97;46.70;884.49;2.73;173.57;0.108800;0.000000;0.000000,,,,
2005-01-18;12:00;907;939;1215;2;302.17;45.01;883.59;3.10;180.82;0.064137;0.000000;0.000000,,,,
2005-01-18;13:00;771;789;1043;2;302.06;44.76;882.85;3.55;185.81;0.029890;0.000000;0.000000,,,,
2005-01-18;14:00;513;580;800;2;301.43;46.26;882.51;3.89;187.97;0.014677;0.000000;0.000000,,,,
2005-01-18;15:00;306;331;502;2;300.46;49.31;882.57;4.00;188.93;0.002908;0.000000;0.000000,,,,
2005-01-18;16:00;67;85;169;2;298.32;59.79;882.92;3.17;191.67;0.000267;0.000000;0.000000,,,,
2005-01-18;17:00;0;0;0;1;296.36;69.54;883.36;3.02;195.38;0.000076;0.000000;0.000000,,,,
2005-01-18;18:00;0;0;0;1;295.75;72.30;883.90;2.93;200.30;0.000011;0.000000;0.000000,,,,
